pole_id,lat,lon,feeder_id,dt_id,seq_on_line,parent_pole_id,pole_type,ward,pincode,device_id
P-000702,12.972434,77.597303,F-07-04,D-0012,,,LT-9m-PCC,W-55,560078,KSPDB-SD07-D-0012-702
P-000703,12.972727,77.59719,F-07-04,D-0012,,,LT-9m-PCC,W-39,560078,KSPDB-SD07-D-0012-703
P-000704,12.973286,77.597106,F-07-04,D-0012,,,LT-8m-PCC,W-31,,KSPDB-SD07-D-0012-704
P-000705,12.972626,77.597337,F-07-04,D-0012,,,LT-8m-Steel,W-60,560078,KSPDB-SD07-D-0012-705
P-000706,12.973251,77.597175,F-07-04,D-0012,,,LT-8m-PCC,W-69,560078,KSPDB-SD07-D-0012-706
P-000707,12.972649,77.597423,F-07-04,D-0012,,,LT-9m-PCC,W-77,560078,KSPDB-SD07-D-0012-707
P-000708,12.97325,77.596973,F-07-04,D-0012,,,LT-9m-PCC,W-77,560078,KSPDB-SD07-D-0012-708
P-000709,12.973142,77.597081,F-07-04,D-0012,,,LT-8m-Steel,W-90,560078,KSPDB-SD07-D-0012-709
P-000710,12.973194,77.596891,F-07-04,D-0012,,,LT-9m-PCC,W-63,560078,KSPDB-SD07-D-0012-710
P-000711,12.972462,77.597511,F-07-04,D-0012,,,LT-8m-PCC,W-28,560078,
P-000712,12.973136,77.596908,F-07-04,D-0012,,,LT-8m-Steel,W-42,560078,
P-000713,12.973053,77.596737,F-07-04,D-0012,,,LT-9m-PCC,W-24,560078,KSPDB-SD07-D-0012-713
P-000714,12.973184,77.597052,F-07-04,D-0012,,,LT-9m-PCC,W-22,560078,KSPDB-SD07-D-0012-714
P-000715,12.973148,77.596848,F-07-04,D-0012,,,LT-9m-PCC,W-60,560078,KSPDB-SD07-D-0012-715
P-000716,12.972273,77.597436,F-07-04,D-0012,,,LT-8m-PCC,W-64,560078,
P-000717,12.97307,77.596811,F-07-04,D-0012,,,LT-8m-PCC,W-36,560078,KSPDB-SD07-D-0012-717
P-000718,12.973265,77.597185,F-07-04,D-0012,,,LT-8m-PCC,W-88,560078,KSPDB-SD07-D-0012-718
P-000719,12.972332,77.597518,F-07-04,D-0012,,,LT-8m-PCC,W-21,560078,KSPDB-SD07-D-0012-719
P-000720,12.972968,77.596973,F-07-04,D-0012,,,LT-9m-PCC,W-81,560078,KSPDB-SD07-D-0012-720
P-000721,12.972807,77.597058,F-07-04,D-0012,,,LT-8m-Steel,W-43,560078,KSPDB-SD07-D-0012-721
P-000722,12.97237,77.597681,F-07-04,D-0012,,,LT-8m-Steel,W-82,560078,KSPDB-SD07-D-0012-722
P-000723,12.972897,77.596877,F-07-04,D-0012,,,LT-9m-PCC,W-66,560078,KSPDB-SD07-D-0012-723
P-000724,12.973063,77.596844,F-07-04,D-0012,,,LT-8m-PCC,W-59,560078,
P-000725,12.973086,77.596696,F-07-04,D-0012,,,LT-8m-PCC,W-10,560078,KSPDB-SD07-D-0012-725
P-000726,12.972703,77.596778,F-07-04,D-0012,,,LT-9m-PCC,W-24,560078,KSPDB-SD07-D-0012-726
P-000727,12.972421,77.597508,F-07-04,D-0012,,,LT-9m-PCC,W-57,560078,KSPDB-SD07-D-0012-727
P-000728,12.972976,77.596656,F-07-04,D-0012,,,LT-9m-PCC,W-34,560078,KSPDB-SD07-D-0012-728
P-000729,12.972907,77.59673,F-07-04,D-0012,,,LT-8m-PCC,W-53,560078,KSPDB-SD07-D-0012-729
P-000730,12.973016,77.596751,F-07-04,D-0012,,,LT-9m-PCC,W-88,560078,KSPDB-SD07-D-0012-730
P-000731,12.972521,77.5974,F-07-04,D-0012,,,LT-8m-Steel,W-30,560078,KSPDB-SD07-D-0012-731
P-000732,12.972821,77.59674,F-07-04,D-0012,,,LT-8m-Steel,W-71,560078,KSPDB-SD07-D-0012-732
P-000733,12.972878,77.5967,F-07-04,D-0012,,,LT-8m-PCC,W-72,560078,KSPDB-SD07-D-0012-733
P-000734,12.972964,77.596748,F-07-04,D-0012,,,LT-9m-PCC,W-54,560078,KSPDB-SD07-D-0012-734
P-000735,12.972554,77.597469,F-07-04,D-0012,,,LT-8m-Steel,W-34,560078,KSPDB-SD07-D-0012-735
P-000736,12.972512,77.597459,F-07-04,D-0012,,,LT-8m-PCC,W-45,560078,KSPDB-SD07-D-0012-736
P-000737,12.972874,77.59686,F-07-04,D-0012,,,LT-8m-PCC,W-37,560078,KSPDB-SD07-D-0012-737
P-000738,12.975291,77.594175,F-07-04,D-0013,,,LT-8m-PCC,W-94,560078,
P-000739,12.975104,77.594064,F-07-04,D-0013,,,LT-9m-PCC,W-35,560078,KSPDB-SD07-D-0013-739
P-000740,12.974976,77.593973,F-07-04,D-0013,,,LT-8m-Steel,W-70,560078,KSPDB-SD07-D-0013-740
P-000741,12.974922,77.593805,F-07-04,D-0013,,,LT-8m-PCC,W-49,560078,KSPDB-SD07-D-0013-741
P-000742,12.975462,77.59435,F-07-04,D-0013,,,LT-8m-PCC,W-43,560078,KSPDB-SD07-D-0013-742
P-000743,12.975395,77.594092,F-07-04,D-0013,,,LT-9m-PCC,W-51,560078,KSPDB-SD07-D-0013-743
P-000744,12.974985,77.593788,F-07-04,D-0013,,,LT-8m-PCC,W-60,560078,KSPDB-SD07-D-0013-744
P-000745,12.974785,77.594106,F-07-04,D-0013,,,LT-9m-PCC,W-80,560078,KSPDB-SD07-D-0013-745
P-000746,12.975076,77.593788,F-07-04,D-0013,,,LT-9m-PCC,W-24,560078,KSPDB-SD07-D-0013-746
P-000747,12.974957,77.594298,F-07-04,D-0013,,,LT-9m-PCC,W-72,560078,KSPDB-SD07-D-0013-747
P-000748,12.975562,77.594182,F-07-04,D-0013,,,LT-9m-PCC,W-27,560078,KSPDB-SD07-D-0013-748
P-000749,12.974593,77.593972,F-07-04,D-0013,,,LT-8m-Steel,W-67,560078,KSPDB-SD07-D-0013-749
P-000750,12.97485,77.594303,F-07-04,D-0013,,,LT-9m-PCC,W-29,560078,KSPDB-SD07-D-0013-750
P-000751,12.975659,77.594089,F-07-04,D-0013,,,LT-8m-PCC,W-89,560078,KSPDB-SD07-D-0013-751
P-000752,12.975849,77.594064,F-07-04,D-0013,,,LT-9m-PCC,W-54,560078,KSPDB-SD07-D-0013-752
P-000753,12.975488,77.593991,F-07-04,D-0013,,,LT-9m-PCC,W-56,560078,KSPDB-SD07-D-0013-753
P-000754,12.975651,77.593882,F-07-04,D-0013,,,LT-8m-Steel,W-47,560078,KSPDB-SD07-D-0013-754
P-000755,12.976008,77.594044,F-07-04,D-0013,,,LT-8m-Steel,W-58,560078,KSPDB-SD07-D-0013-755
P-000756,12.976008,77.594255,F-07-04,D-0013,,,LT-9m-PCC,W-11,560078,KSPDB-SD07-D-0013-756
P-000757,12.975558,77.59387,F-07-04,D-0013,,,LT-8m-Steel,W-49,560078,
P-000758,12.975684,77.594027,F-07-04,D-0013,,,LT-8m-PCC,W-99,560078,KSPDB-SD07-D-0013-758
P-000759,12.975863,77.594212,F-07-04,D-0013,,,LT-9m-PCC,W-47,560078,KSPDB-SD07-D-0013-759
P-000760,12.97604,77.594041,F-07-04,D-0013,,,LT-8m-PCC,W-50,560078,KSPDB-SD07-D-0013-760
P-000761,12.976008,77.594092,F-07-04,D-0013,,,LT-9m-PCC,W-61,560078,KSPDB-SD07-D-0013-761
P-000762,12.976079,77.594049,F-07-04,D-0013,,,LT-8m-Steel,W-70,560078,KSPDB-SD07-D-0013-762
P-000763,12.975899,77.594206,F-07-04,D-0013,,,LT-9m-PCC,W-92,560078,KSPDB-SD07-D-0013-763
P-000764,12.976,77.594163,F-07-04,D-0013,,,LT-8m-PCC,W-48,560078,KSPDB-SD07-D-0013-764
P-000765,12.97574,77.594022,F-07-04,D-0013,,,LT-8m-PCC,W-82,560078,KSPDB-SD07-D-0013-765
P-000766,12.976049,77.593954,F-07-04,D-0013,,,LT-8m-Steel,W-85,560078,KSPDB-SD07-D-0013-766
P-000767,12.975952,77.593857,F-07-04,D-0013,,,LT-8m-Steel,W-91,560078,KSPDB-SD07-D-0013-767
P-000768,12.976161,77.593843,F-07-04,D-0013,,,LT-8m-Steel,W-67,560078,KSPDB-SD07-D-0013-768
P-000769,12.976099,77.594331,F-07-04,D-0013,,,LT-8m-PCC,W-78,560078,KSPDB-SD07-D-0013-769
P-000770,12.976233,77.593995,F-07-04,D-0013,,,LT-8m-PCC,W-14,560078,KSPDB-SD07-D-0013-770
P-000771,12.976291,77.593667,F-07-04,D-0013,,,LT-8m-Steel,W-27,560078,KSPDB-SD07-D-0013-771
P-000772,12.975937,77.593943,F-07-04,D-0013,,,LT-9m-PCC,W-72,560078,KSPDB-SD07-D-0013-772
P-000773,12.97624,77.593742,F-07-04,D-0013,,,LT-8m-PCC,W-74,560078,KSPDB-SD07-D-0013-773
P-000774,12.976434,77.593915,F-07-04,D-0013,,,LT-8m-PCC,W-39,560078,KSPDB-SD07-D-0013-774
P-000775,12.976177,77.593877,F-07-04,D-0013,,,LT-8m-PCC,W-78,560078,KSPDB-SD07-D-0013-775
P-000776,12.976015,77.593829,F-07-04,D-0013,,,LT-8m-PCC,W-76,560078,KSPDB-SD07-D-0013-776
P-000777,12.97598,77.594001,F-07-04,D-0013,,,LT-9m-PCC,W-76,560078,KSPDB-SD07-D-0013-777
P-000778,12.976004,77.593901,F-07-04,D-0013,,,LT-8m-Steel,W-39,560078,KSPDB-SD07-D-0013-778
P-000779,12.976,77.593791,F-07-04,D-0013,,,LT-8m-Steel,W-79,560078,KSPDB-SD07-D-0013-779
P-000780,12.975869,77.593785,F-07-04,D-0013,,,LT-8m-Steel,W-20,560078,KSPDB-SD07-D-0013-780
P-000781,12.975904,77.593592,F-07-04,D-0013,,,LT-9m-PCC,W-23,560078,KSPDB-SD07-D-0013-781
P-000782,12.976108,77.594005,F-07-04,D-0013,,,LT-8m-Steel,W-68,560078,KSPDB-SD07-D-0013-782
P-000783,12.976026,77.593846,F-07-04,D-0013,,,LT-8m-PCC,W-11,560078,
P-000784,12.976134,77.593983,F-07-04,D-0013,,,LT-8m-PCC,W-38,560078,KSPDB-SD07-D-0013-784
P-000785,12.975787,77.593488,F-07-04,D-0013,,,LT-8m-Steel,W-41,560078,KSPDB-SD07-D-0013-785
P-000786,12.976296,77.593854,F-07-04,D-0013,,,LT-9m-PCC,W-43,560078,KSPDB-SD07-D-0013-786
P-000787,12.976331,77.593992,F-07-04,D-0013,,,LT-9m-PCC,W-77,560078,KSPDB-SD07-D-0013-787
P-000788,12.976384,77.594013,F-07-04,D-0013,,,LT-8m-Steel,W-25,560078,KSPDB-SD07-D-0013-788
P-000789,12.975934,77.593898,F-07-04,D-0013,,,LT-9m-PCC,W-19,,KSPDB-SD07-D-0013-789
P-000790,12.975979,77.593882,F-07-04,D-0013,,,LT-9m-PCC,W-95,560078,KSPDB-SD07-D-0013-790
P-000791,12.9763,77.593929,F-07-04,D-0013,,,LT-8m-Steel,W-47,560078,
P-000792,12.976211,77.593888,F-07-04,D-0013,,,LT-8m-Steel,W-99,560078,KSPDB-SD07-D-0013-792
P-000793,12.976522,77.59408,F-07-04,D-0013,,,LT-8m-Steel,W-63,560078,KSPDB-SD07-D-0013-793
P-000794,12.975812,77.593977,F-07-04,D-0013,,,LT-9m-PCC,W-82,560078,KSPDB-SD07-D-0013-794
P-000795,12.976196,77.593859,F-07-04,D-0013,,,LT-9m-PCC,W-65,560078,KSPDB-SD07-D-0013-795
P-000796,12.976313,77.593961,F-07-04,D-0013,,,LT-8m-Steel,W-74,560078,KSPDB-SD07-D-0013-796
P-000797,12.976628,77.59425,F-07-04,D-0013,,,LT-9m-PCC,W-72,560078,KSPDB-SD07-D-0013-797
P-000798,12.976611,77.594185,F-07-04,D-0013,,,LT-8m-PCC,W-63,560078,KSPDB-SD07-D-0013-798
P-000799,12.976727,77.594334,F-07-04,D-0013,,,LT-9m-PCC,W-78,560078,KSPDB-SD07-D-0013-799
P-000800,12.976658,77.594042,F-07-04,D-0013,,,LT-8m-Steel,W-61,560078,KSPDB-SD07-D-0013-800
P-000801,12.976185,77.593917,F-07-04,D-0013,,,LT-8m-Steel,W-35,560078,KSPDB-SD07-D-0013-801
P-000802,12.976834,77.594208,F-07-04,D-0013,,,LT-8m-Steel,W-54,560078,KSPDB-SD07-D-0013-802
P-000803,12.976853,77.594085,F-07-04,D-0013,,,LT-8m-PCC,W-34,560078,KSPDB-SD07-D-0013-803
P-000804,12.976748,77.593935,F-07-04,D-0013,,,LT-9m-PCC,W-14,560078,KSPDB-SD07-D-0013-804
P-000805,12.976464,77.593861,F-07-04,D-0013,,,LT-8m-PCC,W-39,560078,KSPDB-SD07-D-0013-805
P-000806,12.976804,77.593871,F-07-04,D-0013,,,LT-9m-PCC,W-60,560078,KSPDB-SD07-D-0013-806
P-000807,12.976918,77.594047,F-07-04,D-0013,,,LT-9m-PCC,W-23,560078,KSPDB-SD07-D-0013-807
P-000808,12.976634,77.593819,F-07-04,D-0013,,,LT-8m-PCC,W-61,560078,KSPDB-SD07-D-0013-808
P-000809,12.976542,77.59401,F-07-04,D-0013,,,LT-8m-Steel,W-94,560078,KSPDB-SD07-D-0013-809
P-000810,12.976809,77.593963,F-07-04,D-0013,,,LT-9m-PCC,W-19,560078,KSPDB-SD07-D-0013-810
P-000811,12.976935,77.59398,F-07-04,D-0013,,,LT-8m-Steel,W-58,560078,KSPDB-SD07-D-0013-811
P-000812,12.976529,77.593944,F-07-04,D-0013,,,LT-8m-Steel,W-68,560078,KSPDB-SD07-D-0013-812
P-000813,12.976436,77.593841,F-07-04,D-0013,,,LT-8m-Steel,W-83,560078,KSPDB-SD07-D-0013-813
P-000814,12.976756,77.593804,F-07-04,D-0013,,,LT-8m-PCC,W-45,560078,KSPDB-SD07-D-0013-814
P-000815,12.977056,77.593868,F-07-04,D-0013,,,LT-9m-PCC,W-90,560078,KSPDB-SD07-D-0013-815
P-000816,12.976857,77.593853,F-07-04,D-0013,,,LT-9m-PCC,W-13,560078,
P-000817,12.97657,77.593842,F-07-04,D-0013,,,LT-8m-Steel,W-21,560078,KSPDB-SD07-D-0013-817
P-000818,12.976837,77.593953,F-07-04,D-0013,,,LT-8m-Steel,W-54,560078,KSPDB-SD07-D-0013-818
P-000819,12.976954,77.59374,F-07-04,D-0013,,,LT-8m-Steel,W-84,560078,KSPDB-SD07-D-0013-819
P-000820,12.976661,77.593902,F-07-04,D-0013,,,LT-8m-Steel,W-92,560078,
P-000821,12.976792,77.593877,F-07-04,D-0013,,,LT-8m-Steel,W-45,560078,KSPDB-SD07-D-0013-821
P-000822,12.976845,77.593789,F-07-04,D-0013,,,LT-9m-PCC,W-20,560078,KSPDB-SD07-D-0013-822
P-000823,12.976772,77.593719,F-07-04,D-0013,,,LT-8m-PCC,W-72,560078,KSPDB-SD07-D-0013-823
P-000824,12.976817,77.593739,F-07-04,D-0013,,,LT-9m-PCC,W-81,560078,KSPDB-SD07-D-0013-824
P-000825,12.976704,77.593771,F-07-04,D-0013,,,LT-9m-PCC,W-64,560078,KSPDB-SD07-D-0013-825
P-000826,12.976786,77.593576,F-07-04,D-0013,,,LT-8m-Steel,W-62,560078,KSPDB-SD07-D-0013-826
P-000827,12.9767,77.593645,F-07-04,D-0013,,,LT-8m-PCC,W-40,560078,KSPDB-SD07-D-0013-827
P-000828,12.979996,77.603347,F-07-02,D-0014,,,LT-8m-PCC,W-16,560078,KSPDB-SD07-D-0014-828
P-000829,12.980154,77.603374,F-07-02,D-0014,,,LT-8m-Steel,W-62,560078,KSPDB-SD07-D-0014-829
P-000830,12.980178,77.603272,F-07-02,D-0014,,,LT-9m-PCC,W-18,560078,KSPDB-SD07-D-0014-830
P-000831,12.980062,77.603467,F-07-02,D-0014,,,LT-8m-Steel,W-63,560078,KSPDB-SD07-D-0014-831
P-000832,12.980303,77.60334,F-07-02,D-0014,,,LT-8m-Steel,W-19,560078,KSPDB-SD07-D-0014-832
P-000833,12.980283,77.603273,F-07-02,D-0014,,,LT-9m-PCC,W-48,560078,KSPDB-SD07-D-0014-833
P-000834,12.980209,77.603278,F-07-02,D-0014,,,LT-8m-Steel,W-68,560078,KSPDB-SD07-D-0014-834
P-000835,12.980202,77.603092,F-07-02,D-0014,,,LT-8m-Steel,W-40,560078,KSPDB-SD07-D-0014-835
P-000836,12.980279,77.602939,F-07-02,D-0014,,,LT-8m-Steel,W-94,560078,KSPDB-SD07-D-0014-836
P-000837,12.980353,77.603118,F-07-02,D-0014,,,LT-8m-Steel,W-85,,KSPDB-SD07-D-0014-837
P-000838,12.980044,77.602947,F-07-02,D-0014,,,LT-8m-Steel,W-92,,KSPDB-SD07-D-0014-838
P-000839,12.980053,77.602793,F-07-02,D-0014,,,LT-8m-PCC,W-15,560078,KSPDB-SD07-D-0014-839
P-000840,12.980133,77.602682,F-07-02,D-0014,,,LT-8m-Steel,W-88,,KSPDB-SD07-D-0014-840
P-000841,12.980147,77.602834,F-07-02,D-0014,,,LT-9m-PCC,W-64,560078,KSPDB-SD07-D-0014-841
P-000842,12.979995,77.602879,F-07-02,D-0014,,,LT-8m-PCC,W-74,560078,KSPDB-SD07-D-0014-842
P-000843,12.980123,77.60256,F-07-02,D-0014,,,LT-8m-Steel,W-70,560078,KSPDB-SD07-D-0014-843
P-000844,12.980185,77.602656,F-07-02,D-0014,,,LT-9m-PCC,W-11,560078,KSPDB-SD07-D-0014-844
P-000845,12.980291,77.602421,F-07-02,D-0014,,,LT-9m-PCC,W-18,560078,KSPDB-SD07-D-0014-845
P-000846,12.980175,77.602744,F-07-02,D-0014,,,LT-8m-PCC,W-30,560078,KSPDB-SD07-D-0014-846
P-000847,12.980281,77.602813,F-07-02,D-0014,,,LT-9m-PCC,W-38,560078,KSPDB-SD07-D-0014-847
P-000848,12.980213,77.602271,F-07-02,D-0014,,,LT-8m-Steel,W-62,560078,KSPDB-SD07-D-0014-848
P-000849,12.98019,77.60263,F-07-02,D-0014,,,LT-9m-PCC,W-73,560078,
P-000850,12.980318,77.602896,F-07-02,D-0014,,,LT-8m-PCC,W-51,560078,
P-000851,12.980249,77.602482,F-07-02,D-0014,,,LT-8m-Steel,W-47,560078,KSPDB-SD07-D-0014-851
P-000852,12.980365,77.602514,F-07-02,D-0014,,,LT-8m-PCC,W-58,560078,KSPDB-SD07-D-0014-852
P-000853,12.980246,77.602692,F-07-02,D-0014,,,LT-8m-Steel,W-26,560078,KSPDB-SD07-D-0014-853
P-000854,12.980414,77.602387,F-07-02,D-0014,,,LT-8m-PCC,W-77,560078,KSPDB-SD07-D-0014-854
P-000855,12.980483,77.602574,F-07-02,D-0014,,,LT-8m-Steel,W-96,560078,KSPDB-SD07-D-0014-855
P-000856,12.980425,77.6023,F-07-02,D-0014,,,LT-8m-Steel,W-11,560078,KSPDB-SD07-D-0014-856
P-000857,12.980365,77.602396,F-07-02,D-0014,,,LT-8m-Steel,W-12,560078,KSPDB-SD07-D-0014-857
P-000858,12.980178,77.602773,F-07-02,D-0014,,,LT-9m-PCC,W-76,560078,KSPDB-SD07-D-0014-858
P-000859,12.980164,77.602777,F-07-02,D-0014,,,LT-8m-PCC,W-58,560078,KSPDB-SD07-D-0014-859
P-000860,12.980322,77.602337,F-07-02,D-0014,,,LT-8m-PCC,W-83,560078,KSPDB-SD07-D-0014-860
P-000861,12.980113,77.602735,F-07-02,D-0014,,,LT-9m-PCC,W-62,560078,KSPDB-SD07-D-0014-861
P-000862,12.980487,77.602348,F-07-02,D-0014,,,LT-8m-Steel,W-75,560078,KSPDB-SD07-D-0014-862
P-000863,12.979968,77.602782,F-07-02,D-0014,,,LT-8m-PCC,W-82,560078,
P-000864,12.980237,77.602638,F-07-02,D-0014,,,LT-8m-PCC,W-13,560078,KSPDB-SD07-D-0014-864
P-000865,12.980519,77.602172,F-07-02,D-0014,,,LT-9m-PCC,W-54,560078,KSPDB-SD07-D-0014-865
P-000866,12.980308,77.602748,F-07-02,D-0014,,,LT-8m-Steel,W-95,560078,KSPDB-SD07-D-0014-866
P-000867,12.980193,77.602489,F-07-02,D-0014,,,LT-8m-Steel,W-56,560078,KSPDB-SD07-D-0014-867
P-000868,12.980378,77.602004,F-07-02,D-0014,,,LT-9m-PCC,W-99,560078,KSPDB-SD07-D-0014-868
P-000869,12.980262,77.601833,F-07-02,D-0014,,,LT-8m-PCC,W-87,560078,KSPDB-SD07-D-0014-869
P-000870,12.980369,77.602045,F-07-02,D-0014,,,LT-8m-PCC,W-51,560078,KSPDB-SD07-D-0014-870
P-000871,12.980123,77.602596,F-07-02,D-0014,,,LT-9m-PCC,W-60,560078,KSPDB-SD07-D-0014-871
P-000872,12.980478,77.601876,F-07-02,D-0014,,,LT-9m-PCC,W-68,560078,KSPDB-SD07-D-0014-872
P-000873,12.97994,77.602775,F-07-02,D-0014,,,LT-8m-PCC,W-54,560078,KSPDB-SD07-D-0014-873
P-000874,12.980321,77.601928,F-07-02,D-0014,,,LT-8m-PCC,W-40,560078,
P-000875,12.980264,77.602127,F-07-02,D-0014,,,LT-8m-PCC,W-94,,KSPDB-SD07-D-0014-875
P-000876,12.980313,77.602418,F-07-02,D-0014,,,LT-8m-Steel,W-92,560078,KSPDB-SD07-D-0014-876
P-000877,12.980108,77.602894,F-07-02,D-0014,,,LT-8m-Steel,W-88,560078,KSPDB-SD07-D-0014-877
P-000878,12.979908,77.602907,F-07-02,D-0014,,,LT-9m-PCC,W-60,560078,KSPDB-SD07-D-0014-878
P-000879,12.979996,77.602978,F-07-02,D-0014,,,LT-9m-PCC,W-31,560078,KSPDB-SD07-D-0014-879
P-000880,12.980017,77.602952,F-07-02,D-0014,,,LT-9m-PCC,W-14,560078,KSPDB-SD07-D-0014-880
P-000881,12.980189,77.603022,F-07-02,D-0014,,,LT-9m-PCC,W-86,560078,KSPDB-SD07-D-0014-881
P-000882,12.980034,77.602754,F-07-02,D-0014,,,LT-8m-Steel,W-67,,KSPDB-SD07-D-0014-882
P-000883,12.980126,77.602664,F-07-02,D-0014,,,LT-8m-Steel,W-23,560078,KSPDB-SD07-D-0014-883
P-000884,12.98019,77.603197,F-07-02,D-0014,,,LT-8m-Steel,W-37,560078,KSPDB-SD07-D-0014-884
P-000885,12.97999,77.602767,F-07-02,D-0014,,,LT-9m-PCC,W-14,560078,KSPDB-SD07-D-0014-885
P-000886,12.979991,77.603175,F-07-02,D-0014,,,LT-8m-Steel,W-69,560078,KSPDB-SD07-D-0014-886
P-000887,12.980277,77.6026,F-07-02,D-0014,,,LT-8m-PCC,W-66,560078,KSPDB-SD07-D-0014-887
P-000888,12.980344,77.603348,F-07-02,D-0014,,,LT-9m-PCC,W-91,560078,KSPDB-SD07-D-0014-888
P-000889,12.980469,77.603489,F-07-02,D-0014,,,LT-8m-Steel,W-64,560078,KSPDB-SD07-D-0014-889
P-000890,12.979845,77.603064,F-07-02,D-0014,,,LT-9m-PCC,W-12,560078,KSPDB-SD07-D-0014-890
P-000891,12.980326,77.602694,F-07-02,D-0014,,,LT-8m-Steel,W-67,560078,KSPDB-SD07-D-0014-891
P-000892,12.97968,77.603047,F-07-02,D-0014,,,LT-9m-PCC,W-20,560078,KSPDB-SD07-D-0014-892
P-000893,12.96354,77.594585,F-07-05,D-0015,,,LT-8m-Steel,W-23,560078,KSPDB-SD07-D-0015-893
P-000894,12.963417,77.59454,F-07-05,D-0015,,,LT-8m-PCC,W-77,560078,KSPDB-SD07-D-0015-894
P-000895,12.963348,77.594726,F-07-05,D-0015,,,LT-8m-Steel,W-26,560078,KSPDB-SD07-D-0015-895
P-000896,12.963707,77.594599,F-07-05,D-0015,,,LT-8m-Steel,W-85,560078,
P-000897,12.963287,77.594638,F-07-05,D-0015,,,LT-8m-PCC,W-14,560078,KSPDB-SD07-D-0015-897
P-000898,12.96354,77.594762,F-07-05,D-0015,,,LT-8m-Steel,W-21,560078,KSPDB-SD07-D-0015-898
P-000899,12.963849,77.594722,F-07-05,D-0015,,,LT-9m-PCC,W-14,560078,KSPDB-SD07-D-0015-899
P-000900,12.963336,77.594853,F-07-05,D-0015,,,LT-8m-Steel,W-65,560078,
P-000901,12.963946,77.59478,F-07-05,D-0015,,,LT-8m-Steel,W-67,560078,KSPDB-SD07-D-0015-901
P-000902,12.964035,77.594652,F-07-05,D-0015,,,LT-8m-Steel,W-62,560078,KSPDB-SD07-D-0015-902
P-000903,12.964032,77.59478,F-07-05,D-0015,,,LT-8m-Steel,W-45,560078,KSPDB-SD07-D-0015-903
P-000904,12.963726,77.594571,F-07-05,D-0015,,,LT-9m-PCC,W-94,560078,KSPDB-SD07-D-0015-904
P-000905,12.963691,77.594495,F-07-05,D-0015,,,LT-8m-Steel,W-96,560078,KSPDB-SD07-D-0015-905
P-000906,12.963773,77.594604,F-07-05,D-0015,,,LT-9m-PCC,W-29,560078,KSPDB-SD07-D-0015-906
P-000907,12.963851,77.594583,F-07-05,D-0015,,,LT-8m-PCC,W-93,560078,KSPDB-SD07-D-0015-907
P-000908,12.963909,77.59468,F-07-05,D-0015,,,LT-8m-Steel,W-87,560078,KSPDB-SD07-D-0015-908
P-000909,12.963879,77.594769,F-07-05,D-0015,,,LT-9m-PCC,W-76,560078,
P-000910,12.963981,77.594711,F-07-05,D-0015,,,LT-9m-PCC,W-60,560078,KSPDB-SD07-D-0015-910
P-000911,12.964022,77.594739,F-07-05,D-0015,,,LT-9m-PCC,W-99,560078,KSPDB-SD07-D-0015-911
P-000912,12.964007,77.59471,F-07-05,D-0015,,,LT-8m-Steel,W-98,560078,
P-000913,12.963792,77.594768,F-07-05,D-0015,,,LT-8m-Steel,W-70,560078,
P-000914,12.963713,77.594601,F-07-05,D-0015,,,LT-8m-PCC,W-20,560078,KSPDB-SD07-D-0015-914
P-000915,12.964127,77.594611,F-07-05,D-0015,,,LT-9m-PCC,W-64,560078,KSPDB-SD07-D-0015-915
P-000916,12.9636,77.59467,F-07-05,D-0015,,,LT-9m-PCC,W-17,560078,KSPDB-SD07-D-0015-916
P-000917,12.963968,77.594853,F-07-05,D-0015,,,LT-8m-PCC,W-38,560078,KSPDB-SD07-D-0015-917
P-000918,12.963776,77.594599,F-07-05,D-0015,,,LT-8m-PCC,W-93,560078,KSPDB-SD07-D-0015-918
P-000919,12.963907,77.594646,F-07-05,D-0015,,,LT-9m-PCC,W-61,560078,KSPDB-SD07-D-0015-919
P-000920,12.964081,77.594909,F-07-05,D-0015,,,LT-8m-PCC,W-39,560078,KSPDB-SD07-D-0015-920
P-000921,12.963766,77.594631,F-07-05,D-0015,,,LT-8m-Steel,W-42,560078,KSPDB-SD07-D-0015-921
P-000922,12.963732,77.594572,F-07-05,D-0015,,,LT-9m-PCC,W-19,560078,KSPDB-SD07-D-0015-922
P-000923,12.963743,77.594667,F-07-05,D-0015,,,LT-9m-PCC,W-83,560078,KSPDB-SD07-D-0015-923
P-000924,12.963712,77.594698,F-07-05,D-0015,,,LT-9m-PCC,W-88,560078,KSPDB-SD07-D-0015-924
P-000925,12.963851,77.594496,F-07-05,D-0015,,,LT-8m-Steel,W-55,560078,
P-000926,12.963726,77.594831,F-07-05,D-0015,,,LT-8m-PCC,W-21,560078,KSPDB-SD07-D-0015-926
P-000927,12.9636,77.594417,F-07-05,D-0015,,,LT-9m-PCC,W-45,560078,KSPDB-SD07-D-0015-927
P-000928,12.963623,77.594767,F-07-05,D-0015,,,LT-8m-PCC,W-26,560078,KSPDB-SD07-D-0015-928
P-000929,12.9638,77.594723,F-07-05,D-0015,,,LT-8m-Steel,W-53,560078,KSPDB-SD07-D-0015-929
P-000930,12.963808,77.594417,F-07-05,D-0015,,,LT-9m-PCC,W-48,560078,KSPDB-SD07-D-0015-930
P-000931,12.963668,77.594526,F-07-05,D-0015,,,LT-8m-PCC,W-17,560078,KSPDB-SD07-D-0015-931
